name,level,hasChild,parent,link,term_id,item_codes
Nước rửa chén,3,False,Vệ sinh nhà cửa,https://cooponline.vn/groups/nuoc-rua-chen/,4130,"50614,50616,97742,106216,106215,105485,105078,75907,99605,99593,99589,99440,99423,99417,99412,99406,99401,99017,99012,86852,207,98728,94590,94386,29516,28700,28694,91436,91029,90972,88606,88604,88600,88598,86849,86846,86843,86840,86837,86834,86831,86807,86325,86032,11882,84211,82731,82688,90339,81635,79988,77287,77286,76171,76009,76007,74001,72327,72308,72279,71791,71684,71630,71275,71268,71262,71256,71253,71250,68234,66544,66542,66375,66322,65830,24000,51,64314,64311,64270,63593,63588,63414,63087,63085,62982,62895,67972,60889,60558,60556,60554,60302,60299,59126,59124,57938,57924,57353,57192,57016,56941,56922,56919,56851,55255,55246,55238,5588,48480,45779,45584,44473,44466,44459,41411,41297,28072,15759,14891,39353,39005,8772,767,37569,5584,35606,35314,34533,34078,34065,33282,28698,27589,27123,27118,23644,23642,23640,22087,21430,1340,20026,16062,12488,9633,5592,5590,5360"
"Sáp thơm, xịt phòng",3,False,Vệ sinh nhà cửa,https://cooponline.vn/groups/sap-thom-xit-phong/,4131,"99649,99645,99643,92160,90006,90004,89049,89048,89045,86340,86338,86334,85160,85136,84320,77378,72732,72728,72722,72719,72716,72706,72701,72696,72691,72544,72537,72534,72531,72400,72398,72289,72021,71698,67519,67427,66952,62871,62869,58919,58917,58915,58913,58896,58894,58892,58889,58739,41944,41936,41931,2880,17378,17012,36466,30703,29039,28656,28443,28350,28340,28333,28326,28285,28280,26208,26202,24540,24537,20683,20685,5084,2886,2883,18959,18832,17702,17700,17696,17033,17030,17025,3955,13014,9464,8753,2942,4694,5640,5638,5093,5087,3958,3059"
Nhãn Hàng Coop,1,True,,https://cooponline.vn/groups/nhan-hang-coop/,,
"Bánh, kẹo, snack",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/banh-keo-snack-nhan-hang-coop/,,
Bánh,3,False,"Bánh, kẹo, snack",https://cooponline.vn/groups/banh-banh-keo-snack-nhan-hang-coop/,4162,"100704,100701,92686,86027,86024,84356,84354,83529,81860,80425,80416,79815,79231,78812,69345,52341,52339,52337,52334,51961,51959,51957,50939,50937,50934,50866,50864,50862,50860,50858,47614,39842,35861,35859,35856,34507,33990,33988,33986,33984,9856,9855"
"Hạt, trái cây sấy",3,False,"Bánh, kẹo, snack",https://cooponline.vn/groups/hat-trai-cay-say-banh-keo-snack-nhan-hang-coop/,4163,"105411,105410,105378,105377,105375,105373,104978,103798,103796,100718,100716,96619,95803,95792,95790,95786,95784,95782,95778,86023,81791,81786,81783,81781,81779,81775,80421,79233,79107,79079,79077,79075,79073,78798,78794,78792,74582,74334,74330,74328,74324,74322,71624,71622,67708,67707,67706,63067,60573,58882,49191,49189,49187,49185,41476,35160,35158,35156,35154,35152,34527,34525,34523,34519,34517,34513,34511,34509,33107,32809,32807,32803,31041,31034,31032,17284,17282,17163,17159,17157,17155,17153,3770,5998,14369,13611,13606,13604,13601,13599,13597,13595,10327,10284,10239,10237,10162,9941,3773"
Kẹo,3,False,"Bánh, kẹo, snack",https://cooponline.vn/groups/keo-banh-keo-snack-nhan-hang-coop/,4164,"105052,105048,105030,105028,103793,100706,81777,77063,77059,77056,47576,47573,47571,47568,47565,47563,47553,46679,39479,39477,35164,35162,32786,32784,17222,13695,13693,13691,13689,10256,10254,10252,10250"
"Mứt, thạch, rong biển",3,False,"Bánh, kẹo, snack",https://cooponline.vn/groups/mut-thach-rong-bien-banh-keo-snack-nhan-hang-coop/,4165,"91367,86913,80423,79235,78789,73370,73368,69306,57228,51647,47592,47207,46654,46652,46649,44818,13522,17335,3635,13650,13648,13645,13642,13526,13524,13519,13517,13515,12305"
Chăm sóc cá nhân,2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/cham-soc-ca-nhan-nhan-hang-coop/,,
Chăm sóc cơ thể,3,False,Chăm sóc cá nhân,https://cooponline.vn/groups/cham-soc-co-the-cham-soc-ca-nhan-nhan-hang-coop/,4167,"107067,107066,107065,107064,106494,106480,106477,96623,96621,95774,91369,90740,89977,89975,89962,74989,73460,73443,73372,34084,64661,64659,64657,57220,57218,54061,52745,6028,45564,44884,39346,36621,36619,35970,35964,34082,31043,27129,27126,27074,14309,14307,14305,14303,14301,14299,14287,14285,14283,14281,14279,14273,12613,12611,9659,9657,9645,9601"
Chăm sóc răng miệng,3,False,Chăm sóc cá nhân,https://cooponline.vn/groups/cham-soc-rang-mieng-cham-soc-ca-nhan-nhan-hang-coop/,4168,"86034,85165,77849,77846,57220,54067,52749,52747,50941,40218,40212,40210,40204,40202,40200,40198,40195,32826,32824,26778,26768,13881,13877,13875,13872,13869,13867,6478,6476"
Chăm sóc sức khỏe,3,False,Chăm sóc cá nhân,https://cooponline.vn/groups/cham-soc-suc-khoe-cham-soc-ca-nhan-nhan-hang-coop/,4169,"57218,39723,39009,38773,37850,37848,37846,37844,35962,35959,35641,35378,34075,34073,34068,33021,33016,32994,27108,27106,27081,27071,26776,26774,26772,26760,26551,26549,26547,26545,26543"
Chăm sóc tóc,3,False,Chăm sóc cá nhân,https://cooponline.vn/groups/cham-soc-toc-cham-soc-ca-nhan-nhan-hang-coop/,4170,"106613,90632,90631,77849,77846,77844,77842,61254,60595"
"Mỹ phẩm, chăm sóc da",3,False,Chăm sóc cá nhân,https://cooponline.vn/groups/my-pham-cham-soc-da-cham-soc-ca-nhan-nhan-hang-coop/,4171,"90489,90479,85225,77455,63075,61974,54056,14313,14311,13845"
"Gia vị, gạo, thực phẩm khô",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,,
Dầu ăn,3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/dau-an-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4172,"90768,88680,88574,84440,81607,79095,77442,71508,67174,67172,65677,61041,60564,45562,43571,39098,37653,36869,36625,34342,14761,14379,10170,10168,10166,10163,10019,10016,8603,6470,6468,941"
Đồ hộp,3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/do-hop-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4173,"83271,58878,54960,51643,43370,26764,4523,6039,4526,4519,13632,13630,13628,13624,13622,13620,13618,4535,4529"
"Gạo, nếp, đậu, bột",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/gao-nep-dau-bot-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4174,"106487,100684,97760,93255,91520,90826,90515,88627,88625,81607,69400,69288,67172,67164,67155,67139,67129,66744,66741,60564,60562,60552,58873,56475,56473,54958,51674,49175,46557,46554,46551,46543,43607,43605,43596,39909,39743,39648,38715,37651,35792,35649,35647,32811,32794,32792,27053,27047,27033,26841,26766,26688,3812,23791,23789,6037,17130,13737,4967,10219,9931,9884,9885,9877,4574,6154,3806,3809"
Gia vị nêm,3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/gia-vi-nem-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4175,"103655,88680,88571,84440,81605,78148,78145,71414,69399,63769,63761,63747,56198,54113,54054,51908,46743,46741,39458,35175,35173,35171,35169,27065,5054,17210,5042,14334,14330,13739,13668,10341,10245,10243,10241,3944,3437,3434"
"Lạp xưởng, xúc xích, khô sấy",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/lap-xuong-xuc-xich-kho-say-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4176,"106439,105389,105388,105387,103671,95800,95798,89917,89915,81788,80429,80427,79822,79820,72759,72755,72713,72711,70532,17230,4112,51725,51667,50797,50783,50778,50774,46713,35851,35849,32790,27061,27059,27056,27043,27040,27038,26770,10286,3629,17331,17329,17327,17325,17323,17321,17319,17317,17315,17257,17228,17111,13588,13586,10291,9979,9969,9904,9900,9898"
"Ngũ cốc, bánh ăn sáng",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/ngu-coc-banh-an-sang-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4177,"76474,73403,73397,71620,67829,67828,67141,65834,58173,58151,56931,52739,51713,47560,47555,17109,35626,35181,32801,31038,31036,18081,9925"
"Nui, mì, bún, bánh tráng",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/nui-mi-bun-banh-trang-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4178,"105376,103667,3776,17278,83401,81948,81943,78150,76472,69304,69290,67135,67133,63745,63741,56477,56196,52057,52055,47215,47213,46715,46706,46704,17270,39471,39469,39467,38767,26871,3905,3632,3304,17290,17280,17276,17272,17265,3782,5571,3638,13749,13747,13745,13725,13715,13713,13711,13709,10278,10276,10274,10266,9890,5563,4355"
"Nước chấm, mắm các loại",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/nuoc-cham-mam-cac-loai-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4179,"81938,81793,79098,77442,76788,75647,75644,73441,71410,69394,67137,58887,56929,51669,35020,34460,18684,18682,3861,3370,17306,17292,17226,3864,17145,13640,11463,10348,8624,3440"
Thực phẩm ăn liền,3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/thuc-pham-an-lien-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4180,"74985,74979,74975,10352,52053,52051,46722,46709,46707,46525,46523,46184,43571,43334,43332,27869,10272,10013,10010,10002,9995,9993,9991,9853,7028,6140,6138"
"Tương, sốt",3,False,"Gia vị, gạo, thực phẩm khô",https://cooponline.vn/groups/tuong-sot-gia-vi-gao-thuc-pham-kho-nhan-hang-coop/,4181,"71412,69398,69396,69395,63065,63063,63061,13636"
Nhà cửa và đời sống,2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/nha-cua-va-doi-song-nhan-hang-coop/,,
Đồ dùng gia đình,3,False,Nhà cửa và đời sống,https://cooponline.vn/groups/do-dung-gia-dinh-nha-cua-va-doi-song-nhan-hang-coop/,4182,"104939,103665,103663,103661,103659,103657,96663,96596,96594,96592,96590,92372,92324,92322,92087,92081,92074,92068,92062,92056,92050,92044,92038,92032,92026,92020,92014,92008,92002,91996,91990,91984,91978,91973,91967,91961,91955,91949,91943,91937,91931,91925,91919,91913,91907,91901,91895,91889,91883,91877,91871,91865,91858,91852,91846,91840,91392,91386,91384,91375,90961,90959,90950,90947,90945,90855,90853,90851,90849,90847,90834,90832,90742,90126,90106,90100,90098,89979,89938,89936,89934,89932,88606,88604,88600,88598,86927,86925,86923,86921,86919,86917,86915,86742,86740,10419,86049,86047,85168,85152,30834,30829,30824,30819,82073,81964,81635,81633,81630,81609,81605,81602,81598,81596,81594,81591,81589,81587,80652,80649,80645,80643,79797,78155,78153,78074,78059,77934,77931,77459,76489,76487,76485,76483,76481,76171,75670,75665,75663,75661,73519,73517,73463,73376,73374,73365,73363,73361,73357,73332,73328,73326,73324,72705,71642,71630,71510,69298,67705,67159,67149,67147,67145,67143,66781,66779,66774,66767,66763,66754,65830,65708,63593,63588,63113,63087,63085,62982,61142,61137,61043,60889,60560,60558,60556,60554,60302,60299,59587,58747,58183,57224,57222,57216,57214,57212,57192,56933,54984,54982,54980,54978,54976,54974,54972,54348,54346,54344,54342,54340,54338,54336,54334,54332,54210,53088,52751,50958,50945,50838,49211,49209,49206,49204,49198,47797,47795,47793,47651,47648,47288,47282,47284,47275,47014,46492,46487,46485,45839,45837,45835,45833,45824,45560,45548,44896,44890,44886,43614,43612,43610,43601,43599,43594,43592,43584,43351,43340,43330,43328,43326,43324,43322,43311,43304,42547,40778,40263,40260,40258,40216,40214,40208,40206,39917,39662,39660,39658,39656,39654,39652,39650,38713,38711,38709,38707,38705,38703,37842,37515,37513,37511,37507,37503,37498,37496,37494,36865,36857,36854,36852,36850,36848,36846,36688,36686,36684,36682,36676,36674,36671,36669,36667,36664,36660,36657,36654,36652,36650,36647,36645,36643,36641,36639,36636,35145,35141,35139,35137,35022,34458,34456,34454,34452,34450,34448,34339,34337,34335,34333,34331,33589,33583,33581,33579,33358,33356,33354,33071,33068,33066,33062,33041,33031,33028,32774,32772,31047,30873,30871,30869,30844,30839,30732,29554,29552,29550,29548,29546,27163,27146,27143,27140,25945,25924,25918,25913,25911,25907,25901,25898,25681,25679,21799,21797,21210,13807,5392,17364,17361,13809,13805,13770,13768,13766,13764,13760,13758,13756,13754,13752,13572,13570,13568,13554,13551,13549,13547,13545,13543,13540,13538,13536,13534,13531,13472,13466,13462,13460,13457,13450,13448,13446,13444,13442,13440,13436,13434,13430,13426,13289,12430,12428,12426,12422,12420,12418,12416,12414,12411,12407,12229,12227,12225,12222,12099,12096,12090,12082,12051,12015,12011,11138,11136,11134,11108,11102,7791,7789,10430,10428,10425,10422,10417,10415,10410,10407,10405,10403,10399,10397,10395,10391,10388,10387,10012,10007,10003,9932,9923,9921,9919,9917,9911,9832,9824,9822,9709,9707,9705,9703,9700,9695,9693,9691,9689,9685,9676,9672,9670,9667,9633,9614,9583,9581,9579,9577,9575,9573,9571,9569,9567,9565,9563,9559,9557,9555,9553,9551,9529,9526,9524,9522,9518,9514,5665,8626,7794,7777,7775,4646,4660,4663,6367,6186,6181,5601,5603,4653,4642,4306"
Giặt xả,3,False,Nhà cửa và đời sống,https://cooponline.vn/groups/giat-xa-nha-cua-va-doi-song-nhan-hang-coop/,4183,"100699,97700,94394,94386,91472,90950,90947,90945,90830,90797,90793,88691,88689,88682,88595,86907,86744,86742,83362,83360,83358,83349,81722,81635,81633,81630,81609,78547,77457,77450,77448,76479,76169,76167,74987,74701,74565,74563,73359,71636,71632,67831,67170,67166,67161,66749,65828,65685,65683,65681,65679,64318,64316,63613,63611,63609,63603,63601,63077,62998,62994,62990,62982,60898,60893,60295,58181,57224,57222,54350,52743,52741,46657,43584,43582,39912,39344,38769,36629,36623,35967,35645,35643,34529,34462,34080,34078,33352,27115,26541,26539,14269,9621,8590,7767,4810"
"Giấy vệ sinh, khăn giấy, khăn ướt",3,False,Nhà cửa và đời sống,https://cooponline.vn/groups/giay-ve-sinh-khan-giay-nha-cua-va-doi-song-nhan-hang-coop/,4184,"99652,97703,91371,90802,90799,90494,8638,88689,88682,88623,88576,86029,9609,79481,79473,79471,78545,77452,77448,73355,71634,69294,69292,67830,62998,62990,62500,61970,61967,60898,56939,56937,56653,54989,54986,54962,46890,43588,43582,42005,39915,38771,37840,34063,34060,33120,33118,33055,33053,27113,27110,27079,26556,26554,4189,5011,18670,5298,5296,5288,14326,14324,14322,14319,14315,14297,14295,14293,14291,14289,13859,13847,5005,9630,9619,9611,9605,9511,8630,5292,5247"
"Trang phục, phụ kiện",3,False,Nhà cửa và đời sống,https://cooponline.vn/groups/trang-phuc-phu-kien-nha-cua-va-doi-song-nhan-hang-coop/,4186,"107078,107055,106663,106645,106646,106644,106638,106627,106618,97815,97810,97808,97805,97796,97794,97789,97786,97784,97782,97780,97778,97775,97767,91690,91688,91686,90667,90666,90665,90664,90662,90634,90633,85174,85172,82609,82602,82595,82484,82471,82461,73515,73513,73510,73509,72659,72650,72260,72252,72243,72230,72221,72212,72198,72188,72161,71870,71844,71817,71648,71516,71514,71512,71500,71494,71488,71482,71476,71470,67710,67709,67704,67703,67153,67151,63524,62777,62775,62773,62768,61047,61045,59589,71645,57208,57206,71518,55037,55035,52528,52526,52524,51951,49200,47010,46849,46846,46844,46511,46499,46494,46481,46389,42543,37858,37856,37854,37852,46836,47296,51609,51606,46516,46513,46489,46483,50956,50953,50951,50949,30737,29660,29658,29656,29654,29652,29650,29648,29646,29644,29642,29556,29544,29542,29540,29538,29536,27174,27171,27169,27165,27160,27158,27156,27150,45657,45652,8652,8651,8642,7796,7792,6165"
Vệ sinh nhà cửa,3,False,Nhà cửa và đời sống,https://cooponline.vn/groups/ve-sinh-nha-cua-nha-cua-va-doi-song-nhan-hang-coop/,4187,"103650,103649,103647,103645,103643,103641,100697,100694,99595,95772,95770,95768,95766,95764,95756,95753,90957,90791,86043,86032,82174,80641,77457,77450,77446,69296,67168,67166,67157,67053,65832,64314,64311,64309,64270,64268,63616,63605,63598,63596,63094,63092,63089,63083,63081,63079,62996,62904,60550,60310,60307,60305,50947,50943,49202,49172,49167,43287,43284,43280,43278,43275,43270,35380,34533,34531,34065,27123,27118,26537,6179,13936,13811,9634,9636"
"Rau củ, trái cây",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/rau-cu-trai-cay-nhan-hang-coop/,,
Rau Củ,3,False,"Rau củ, trái cây",https://cooponline.vn/groups/rau-cu-rau-cu-trai-cay-nhan-hang-coop/,4188,"107042,92250,92248,92246,92244,92241,91516,91514,91512,91506,91504,91502,90167,90164,90161,90159,90157,90155,90153,90151,90147,70047,88950,88948,88946,88944,88942,88940,88938,88928,88922,88909,88907,88903,88885,86085,86021,85770,85648,80419,77054,77052,77050,77048,77044,74561,74559,74557,74555,74553,74541,74433,74431,74429,72678,71407,71405,71403,71401,71399,71397,71395,71390,70061,70053,70049,67827,67826,65977,63059,61039,58743,58741,56467,56465,54955,54953,54950,51906,51902,51900,51789,51787,51785,51783,51781,51779,51777,51773,51771,51769,51766,51628,51626,51620,51618,46169,46146,46144,46142,46138,46134,46106,46029,45978,45964,45958,45951,45250,45240,45236,45234,45228,45198,45195,45136,45132,45126,43296,43294,43289,43255,43252,43248,43244,43241,43239,43237,43234,43231,43229,43227,33077,33075,27727,26649,18104,13397,13395,13392,13390,13388,13378,13299,13297,13198,13196,13194,13188,13182,13176,13172,13170,13168,13136,13134,13116,13114,13112,13108,13109,13106,13104,13102,12747,12301,12299,12297,12295,9595,9593,9543,9541,8581,8578,8568,251"
Trái cây,3,False,"Rau củ, trái cây",https://cooponline.vn/groups/trai-cay-rau-cu-trai-cay-nhan-hang-coop/,4189,"105409,105408,105124,105122,105076,105054,104953,91499,91497,88137,84449,82419,82042,82044,80479,69389,65971,41076,32473,46083,63056,56158,51948,51775,51760,49809,51069,51067,51065,48566,48558,48556,48551,45980,45217,45210,45159,45157,41474,41472,39664,37251,34743,30877,26647,13300,13141,13140,13138,13120,13100,13098,13096,12749"
Sản phẩm cho bé,2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/san-pham-cho-be-nhan-hang-coop/,,
Chăm sóc bé,3,False,Sản phẩm cho bé,https://cooponline.vn/groups/cham-soc-be-san-pham-cho-be-nhan-hang-coop/,4190,"89930,89927,89925,89923,89921,51727,39848,39846,39844,39721,39719,39349,27137,27133,5290,13865,13863,13853,9655,9628,9625"
"Sữa, sản phẩm từ sữa",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/sua-san-pham-tu-sua-nhan-hang-coop/,,
Sản phẩm từ sữa khác,3,False,"Sữa, sản phẩm từ sữa",https://cooponline.vn/groups/san-pham-tu-sua-khac-sua-san-pham-tu-sua-nhan-hang-coop/,4196,"13701,13699"
Sữa các loại,3,False,"Sữa, sản phẩm từ sữa",https://cooponline.vn/groups/sua-cac-loai-sua-san-pham-tu-sua-nhan-hang-coop/,4193,"88845,35853"
"Sữa đặc, sữa bột",3,False,"Sữa, sản phẩm từ sữa",https://cooponline.vn/groups/sua-dac-sua-bot-sua-san-pham-tu-sua-nhan-hang-coop/,4195,"103596,92641,77866"
"Thịt, trứng, hải sản",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/thit-trung-hai-san-nhan-hang-coop/,,
Thịt,3,False,"Thịt, trứng, hải sản",https://cooponline.vn/groups/thit-thit-trung-hai-san-nhan-hang-coop/,4197,"91518,88618,88616,88614,88612,88610,88608,56586,56469,48549,48547,48545,48542,44695,35992,35990,26686,26684,26682,26680,26678,26675,13200,13152,13145,13132,13128"
Thủy hải sản,3,False,"Thịt, trứng, hải sản",https://cooponline.vn/groups/thuy-hai-san-thit-trung-hai-san-nhan-hang-coop/,4198,"45975,45968,45962,45205,43453,40469,13130"
Trứng,3,False,"Thịt, trứng, hải sản",https://cooponline.vn/groups/trung-thit-trung-hai-san-nhan-hang-coop/,4199,"58519,70068,58755,58737,54948,51764,51762,51616,51612,50848,50844,34206,34204,34202,34199,13377,13375,13371,13367,13366,13353,13355,13350,13317,13315,13307,13305,10542,9589,6620,6618,6616,6614,3073,3070"
"Thức ăn chế biến, bún tươi",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/thuc-an-che-bien-bun-tuoi-nhan-hang-coop/,,
Thức ăn chế biến,3,False,"Thức ăn chế biến, bún tươi",https://cooponline.vn/groups/thuc-an-che-bien-thuc-an-che-bien-bun-tuoi-nhan-hang-coop/,4201,"105447,105446,105445,105444,52059,46724,40475"
"Thực phẩm đông, mát",2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/thuc-pham-dong-mat-nhan-hang-coop/,,
Thực phẩm đông lạnh,3,False,"Thực phẩm đông, mát",https://cooponline.vn/groups/thuc-pham-dong-lanh-thuc-pham-dong-mat-nhan-hang-coop/,4203,"106436,105386,105385,105384,105383,10248,10230,21221,21218,9983,103669,98522,98520,95796,95794,92320,92318,92316,92315,35981,35979,35977,35975,90062,90061,90060,89919,88585,88583,88581,88579,87600,86943,86941,86938,86935,86933,86931,85170,84352,84350,84348,80437,80433,80431,79817,79259,79257,79244,79229,79226,78810,78808,78804,78802,78800,75659,75657,75655,75652,75650,73417,73414,72695,72688,71640,69340,69329,63069,59583,59580,51955,51953,50855,50853,50851,49181,49179,49177,47607,47605,47602,47600,46839,44880,43577,43575,43357,40846,40844,40553,40551,40547,40545,40543,40477,39465,36609,36606,35867,35865,35847,35634,35631,35628,35624,35622,35620,35179,33046,32820,32157,27068,27045,27035,27031,3704,21227,21223,21215,21212,3745,3671,3668,17313,17286,17263,17261,15819,14377,14375,14352,14350,14342,14340,14336,13964,13961,13592,13590,13530,13528,12315,12309,11465,10354,10293,10258,10224,10206,9987,9967,9935,9934,9909,9903,9863,8608,8606,7291,7287,3751,3701,3677"
Thực phẩm trữ mát,3,False,"Thực phẩm đông, mát",https://cooponline.vn/groups/thuc-pham-tru-mat-thuc-pham-dong-mat-nhan-hang-coop/,4204,"103653,98518,87598,86945,13662,2393,83276,83274,83269,71628,71626,71591,69321,69319,64608,58730,56925,56471,51725,51723,51645,49196,49194,47609,47595,46841,46830,43301,43298,40473,40471,39475,39473,27669,32816,32814,3665,3181,3870,21230,3742,3382,17151,17149,17147,16649,14365,14363,14361,14359,13735,13687,13664,13658,13656,13509,13505,13503,13501,13499,13497,13495,13490,13488,13484,13154,11461,9842,9840"
Thức uống,2,True,Nhãn Hàng Coop,https://cooponline.vn/groups/thuc-uong-nhan-hang-coop/,,
Thức uống dinh dưỡng,3,False,Thức uống,https://cooponline.vn/groups/thuc-uong-dinh-duong-thuc-uong-nhan-hang-coop/,4206,"97858,97855,97853,97850,95806,90738,86929,86911,76477,72698,71506,58176,52735,52733,52731,49355,47541,47536,13685,13683,13681,13679,13676,13674,13654,13652,13453,13451,4130"
Thức uống không cồn,3,False,Thức uống,https://cooponline.vn/groups/thuc-uong-khong-con-thuc-uong-nhan-hang-coop/,4207,"105381,105380,105379,95811,81789,80638,79813,79811,79809,79093,79091,79089,79087,79085,79083,79081,78818,73406,71618,71615,70529,69311,60590,58178,51969,51719,51641,50808,47585,47549,46825,45122,45120,45114,45112,43577,43575,43435,3407,9976,36859,34521,33082,33079,2694,26867,39,26762,21237,21234,21232,17339,17337,17333,17214,17124,17120,17118,17116,9944,5172,10369,10365,10360,9946,8596,5200,5152"
