country,supermarket,product_category,product_name,supermarket_price,supermarket_price_usd,quantity,unit,normalized_price
Russia,Lenta,rice,"Рис для плова ВЫБОР СЕМЬИ, 700г (700г)",94.79,1.04799824,0.7,kg,1.497140342857143
Russia,Lenta,rice,"Рис длиннозерный ВЫБОР СЕМЬИ 3-й сорт, 2кг (2000г)",273.69,3.02591664,2.0,kg,1.51295832
Russia,Lenta,rice,"Рис круглозерный ВЫБОР СЕМЬИ, 2кг (2000г)",276.49,3.05687344,2.0,kg,1.52843672
Russia,Lenta,buckwheat,"Крупа гречневая ВЫБОР СЕМЬИ 1-й сорт, 1кг (1000г)",69.49,0.76828144,1.0,kg,0.76828144
Russia,Lenta,rice,"Рис бурый ЛЕНТА LIFE, 800г (800г)",106.49,1.1773534399999999,0.8,kg,1.4716917999999999
Russia,Lenta,rice,"Рис круглозерный ЛЕНТА 1-й сорт, 1кг (1000г)",132.99,1.47033744,1.0,kg,1.47033744
Russia,Lenta,buckwheat,"Крупа гречневая ЛЕНТА, 1кг (1000г)",84.29,0.9319102400000001,1.0,kg,0.9319102400000001
Russia,Lenta,rice,"Рис для плова ЛЕНТА, 2кг (2000г)",276.49,3.05687344,2.0,kg,1.52843672
Russia,Lenta,rice,"Рис ЛЕНТА Басмати, 1кг (1000г)",273.68,3.02580608,1.0,kg,3.02580608
Russia,Lenta,rice,"Рис среднезерный НАЦИОНАЛЬ Пилаф, шлифованный, 800г (800г)",185.99,2.05630544,0.8,kg,2.5703818000000003
Russia,Lenta,buckwheat,"Крупа гречневая ВЫБОР СЕМЬИ 1-й сорт, 2кг (2000г)",189.49,2.09500144,2.0,kg,1.04750072
Russia,Lenta,rice,"Рис длиннозерный 365 ДНЕЙ 3-й сорт, 1кг (1000г)",123.49,1.36530544,1.0,kg,1.36530544
Russia,Lenta,rice,"Рис длиннозерный пропаренный SHANTI Басмати, шлифованный 1-й сорт, 5кг (5000г)",1713.99,18.94987344,5.0,kg,3.789974688
Russia,Lenta,rice,"Рис длиннозерный ЛЕНТА, 1кг (1000г)",148.99,1.6472334400000002,1.0,kg,1.6472334400000002
Russia,Lenta,rice,"Рис ЛЕНТА пропаренный 1-й сорт, 1кг (1000г)",138.49,1.5311454400000002,1.0,kg,1.5311454400000002
Russia,Lenta,rice,"Рис АГРО-АЛЬЯНС Супер Басмати, Экстра, в пакетиках, 5х80г (400г)",168.49,1.8628254400000002,0.4,kg,4.6570636
Russia,Lenta,rice,"Рис круглозерный 365 ДНЕЙ, 1кг (1000г)",95.99,1.06126544,1.0,kg,1.06126544
Russia,Lenta,buckwheat,"Гречка PROSTO для гарнира, в пакетиках, 8х62,5г (500г)",115.79,1.28017424,0.5,kg,2.56034848
Russia,Lenta,rice,"Рис длиннозерный PROSTO Здоровье, нешлифованный очищенный 1-й сорт, в пакетиках, 8х62,5г (500г)",157.89,1.74563184,0.5,kg,3.49126368
Russia,Lenta,rice,"Рис для ризотто MARCO PANATTI, 500г (500г)",136.84,1.51290304,0.5,kg,3.02580608
Russia,Lenta,rice,"Рис для японской кухни PAN-ASIAN Для суши, 500г (500г)",119.49,1.32108144,0.5,kg,2.64216288
Russia,Lenta,rice,"Рис круглозерный ВЫБОР СЕМЬИ в пакетиках, 5х80г (400г)",73.68,0.81460608,0.4,kg,2.0365151999999997
Russia,Lenta,orange,"Апельсины, весовые ()",78.95,0.8728712000000001,0.5,kg,1.7457424000000001
Russia,Lenta,banana,"Бананы, весовые ()",214.73,2.3740548799999996,1.2,kg,1.9783790666666665
Russia,Lenta,orange,"Апельсины для сока, фасованные, весовые ()",322.13,3.56146928,1.7,kg,2.094981929411765
Russia,Lenta,orange,"Апельсины красные, с красной мякотью, весовые ()",147.4,1.6296544,0.5,kg,3.2593088
Russia,Lenta,orange,"Апельсины отборные Навел, фасованные, весовые ()",560.1,6.1924656,1.9,kg,3.2591924210526315
Russia,Lenta,orange,"Апельсины с красной мякотью, весовые ()",131.6,1.4549695999999999,0.5,kg,2.9099391999999997
Russia,Lenta,orange,"Апельсины отборные Навел, весовые ()",147.41,1.62976496,0.7,kg,2.3282356571428573
Russia,Lenta,banana,"Бананы, фасованные, весовые ()",235.79,2.60689424,1.4,kg,1.862067314285714
Russia,Lenta,mango,"Манго желтое спелое, весовое ()",550.04,6.08124224,0.95,kg,6.401307621052631
Russia,Lenta,black_tea,"Чай черный AHMAD TEA English №1 с бергамотом, 100пак (100пак)",584.2,6.458915200000001,0.2,kg,32.294576000000006
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА КАНДИ Цейлонский листовой, 200г (200г)",253.68,2.80468608,0.2,kg,14.0234304
Russia,Lenta,black_tea,"Чай черный AHMAD TEA English Breakfast, 100пак (100пак)",648.49,7.16970544,0.2,kg,35.8485272
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Солнце Цейлона листовой, 250г (250г)",375.49,4.15141744,0.25,kg,16.60566976
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Высокогорный байховый листовой, 100пак (100пак)",341.05,3.7706488,0.2,kg,18.853244000000004
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Высокогорный байховый, 100пак (100пак)",223.19,2.4675886399999998,0.2,kg,12.3379432
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Отборный, 100пак (100пак)",341.05,3.7706488,0.2,kg,18.853244000000004
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Tea Earl Grey с бергамотом байховый, 100пак (100пак)",648.49,7.16970544,0.2,kg,35.8485272
Russia,Lenta,green_tea,"Чай зеленый GREENFIELD Flying Dragon, 25пак (25пак)",142.49,1.57536944,0.045,kg,35.00820977777778
Russia,Lenta,green_tea,"Чай зеленый GREENFIELD Jasmine Dream, 25пак (25пак)",142.49,1.57536944,0.05,kg,31.5073888
Russia,Lenta,black_tea,"Чай черный GREENFIELD Golden Ceylon, 25пак (25пак)",142.49,1.57536944,0.05,kg,31.5073888
Russia,Lenta,black_tea,"Чай черный 365 ДНЕЙ, 100пак (100пак)",89.49,0.98940144,0.18,kg,5.4966746666666655
Russia,Lenta,black_tea,"Чай черный GREENFIELD Golden Ceylon листовой, 100г (100г)",199.49,2.20556144,0.1,kg,22.0556144
Russia,Lenta,green_tea,"Чай зеленый GREENFIELD Jasmine Dream листовой, 100г (100г)",241.09,2.66549104,0.1,kg,26.654910400000002
Russia,Lenta,black_tea,"Чай черный GREENFIELD Earl Grey Fantasy с ароматом бергамота листовой, 100г (100г)",188.99,2.08947344,0.1,kg,20.8947344
Russia,Lenta,black_tea,"Чай черный GREENFIELD Earl Grey Fantasy с ароматом бергамота, 25пак (25пак)",142.49,1.57536944,0.05,kg,31.5073888
Russia,Lenta,black_tea,"Чай черный GREENFIELD Christmas Mystery, 25пак (25пак)",142.49,1.57536944,0.0375,kg,42.009851733333335
Russia,Lenta,green_tea,"Чай зеленый GREENFIELD Green Melissa, 25пак (25пак)",142.49,1.57536944,0.0375,kg,42.009851733333335
Russia,Lenta,black_tea,"Чай черный AHMAD TEA English Breakfast, 25пак (25пак)",187.36,2.07145216,0.05,kg,41.429043199999995
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Tea Earl Grey с ароматом бергамота байховый, 25пак (25пак)",187.36,2.07145216,0.05,kg,41.429043199999995
Russia,Lenta,black_tea,"Чай черный DILMAH Цейлонский листовой, 100г (100г)",170.49,1.88493744,0.1,kg,18.849374400000002
Russia,Lenta,black_tea,"Чай черный DILMAH Цейлонский листовой, 250г (250г)",382.49,4.22880944,0.25,kg,16.91523776
Russia,Lenta,black_tea,"Чай черный DILMAH Цейлонский, 100пак (100пак)",473.68,5.23700608,0.2,kg,26.185030400000002
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Отборный Цейлонский байховый листовой, 100пак (100пак)",339.99,3.75892944,0.2,kg,18.7946472
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Корона Российской Империи Цейлонский байховый листовой, 200г (200г)",373.68,4.13140608,0.2,kg,20.6570304
Russia,Lenta,black_tea,"Чай черный AKBAR Красно-белая серия Ceylon байховый, 25пак (25пак)",73.68,0.81460608,0.05,kg,16.292121599999998
Russia,Lenta,black_tea,"Чай черный AKBAR Gold байховый, 25пак (25пак)",145.26,1.6059945599999998,0.05,kg,32.1198912
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Корона Российской Империи Цейлонский байховый листовой, 100пак (100пак)",339.99,3.75892944,0.2,kg,18.7946472
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Корона Российской Империи Цейлонский байховый листовой, 25пак (25пак)",85.89,0.94959984,0.05,kg,18.9919968
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Корона Российской Империи Цейлонский байховый листовой, 100г (100г)",168.49,1.8628254400000002,0.1,kg,18.6282544
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Отборный байховый, 25пак (25пак)",86.99,0.96176144,0.05,kg,19.235228799999994
Russia,Lenta,black_tea,"Чай черный ЛИСМА Крепкий, 25х2г (25пак)",72.39,0.80034384,0.05,kg,16.0068768
Russia,Lenta,black_tea,"Чай черный DILMAH Цейлонский, 25пак (25пак)",168.49,1.8628254400000002,0.05,kg,37.2565088
Russia,Lenta,black_tea,"Чай черный ЗОЛОТАЯ ЧАША Лимон байховый, 20пак (20пак)",70.52,0.77966912,0.036,kg,21.657475555555553
Russia,Lenta,black_tea,"Чай черный ЛИСМА Крепкий Индийский байховый, 100пак (100пак)",199.99,2.21108944,0.2,kg,11.0554472
Russia,Lenta,black_tea,"Чай черный GREENFIELD Spring Melody, 25пак (25пак)",142.49,1.57536944,0.0375,kg,42.009851733333335
Russia,Lenta,black_tea,"Чай черный 365 ДНЕЙ байховый, 20пак (20пак)",21.05,0.2327288,0.036,kg,6.464688888888889
Russia,Lenta,black_tea,"Чай черный TESS Pleasure с добавками листовой, 100г (100г)",202.19,2.23541264,0.1,kg,22.354126400000002
Russia,Lenta,green_tea,"Чай зеленый TESS Lime с цедрой цитрусовых и ароматом лайма листовой, 100г (100г)",202.19,2.23541264,0.1,kg,22.354126400000002
Russia,Lenta,green_tea,"Чай зеленый ПРИНЦЕССА ЯВА Жасмин листовой, 100г (100г)",154.79,1.7113582399999998,0.1,kg,17.113582400000002
Russia,Lenta,black_tea,"Чай черный TESS Sunrise листовой, 100г (100г)",202.19,2.23541264,0.1,kg,22.354126400000002
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Лесные Ягоды байховый, 25х1,5г (25пак)",90.59,1.00156304,0.0375,kg,26.70834773333333
Russia,Lenta,black_tea,"Чай черный ЛЕНТА цейлонский, 25пак (25пак)",94.79,1.04799824,0.05,kg,20.959964799999998
Russia,Lenta,black_tea,"Чай черный ЛЕНТА Earl Grеy с ароматом бергамота байховый, 25пак (25пак)",94.79,1.04799824,0.05,kg,20.959964799999998
Russia,Lenta,green_tea,"Чай зеленый ЛЕНТА с мятой, мелиссой, 25пак (25пак)",94.79,1.04799824,0.045,kg,23.288849777777777
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Высокогорный байховый, 25пак (25пак)",96.89,1.07121584,0.05,kg,21.4243168
Russia,Lenta,black_tea,"Чай черный GREENFIELD Golden Ceylon Цейлонский, 100пак (100пак)",481.57,5.32423792,0.2,kg,26.621189599999997
Russia,Lenta,black_tea,"Чай черный GREENFIELD Earl Grey Fantasy с ароматом бергамота, 100пак (100пак)",480.49,5.31229744,0.2,kg,26.5614872
Russia,Lenta,black_tea,"Чай черный TESS Kenya, 25пак (25пак)",142.19,1.57205264,0.05,kg,31.4410528
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Цейлонский Пекое крупнолистовой, 100г (100г)",226.39,2.5029678399999997,0.1,kg,25.0296784
Russia,Lenta,black_tea,"Чай черный NEWBY Assam байховый, листовой, 100г (100г)",975.99,10.79054544,0.1,kg,107.9054544
Russia,Lenta,black_tea,"Чай черный GREENFIELD Barberry Garden листовой, 100г (100г)",188.99,2.08947344,0.1,kg,20.8947344
Russia,Lenta,black_tea,"Чай черный GREENFIELD Golden Ceylon листовой, 200г (200г)",446.31,4.93440336,0.2,kg,24.6720168
Russia,Lenta,black_tea,"Чай черный GREENFIELD Earl Grey Fantasy с ароматом бергамота листовой, 200г (200г)",446.31,4.93440336,0.2,kg,24.6720168
Russia,Lenta,black_tea,"Чай черный HYLEYS Английский Аристократический байховый листовой, 250г (250г)",396.49,4.38359344,0.25,kg,17.53437376
Russia,Lenta,black_tea,"Чай черный HYLEYS Английский Аристократический байховый листовой, 500г (500г)",740.24,8.18409344,0.5,kg,16.36818688
Russia,Lenta,black_tea,"Чай черный HYLEYS Английский фаворит Индийский, листовой, 200г (200г)",409.47,4.527100320000001,0.2,kg,22.635501599999998
Russia,Lenta,black_tea,"Чай черный BASILUR Восточная коллекция Masala Chai Цейлонский байховый листовой, 100г (100г)",421.05,4.6551288,0.1,kg,46.551288
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Цейлонский Оранж Пеко листовой, 200г (200г)",487.39,5.38858384,0.2,kg,26.9429192
Russia,Lenta,black_tea,"Чай черный GREENFIELD Kenyan Sunrise листовой, 200г (200г)",422.19,4.66773264,0.2,kg,23.3386632
Russia,Lenta,black_tea,"Чай черный BASILUR Восточная Коллекция Волшебные Ночи Magic Night листовой, 100г (100г)",368.42,4.07325152,0.1,kg,40.732515199999995
Russia,Lenta,black_tea,"Чай черный HYLEYS Эрл Грей с ароматом бергамота байховый листовой, 200г (200г)",294.39,3.2547758399999998,0.2,kg,16.273879199999996
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Earl Grey байховый листовой ароматизированный, 100г (100г)",292.69,3.2359806399999997,0.1,kg,32.359806400000004
Russia,Lenta,black_tea,"Чай черный AHMAD TEA English Breakfast листовой, 100г (100г)",292.69,3.2359806399999997,0.1,kg,32.359806400000004
Russia,Lenta,black_tea,"Чай черный AKBAR Gold цейлонский байховый, среднелистовой, 250г (250г)",484.94,5.3614966399999995,0.25,kg,21.445986559999998
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Summer Thyme с чабрецом байховый листовой, 100г (100г)",292.69,3.2359806399999997,0.1,kg,32.359806400000004
Russia,Lenta,green_tea,"Чай зеленый TESS Flirt листовой, 100г (100г)",159.49,1.7633214400000001,0.1,kg,17.6332144
Russia,Lenta,green_tea,"Чай зеленый CURTIS Fresh Mojito, 20х1,7г (20пир)",154.99,1.71356944,0.034,kg,50.399101176470595
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Earl Grey с бергамотом байховый листовой, 200г (200г)",511.57,5.65591792,0.2,kg,28.279589600000005
Russia,Lenta,black_tea,"Чай черный AHMAD TEA English Breakfast листовой, 200г (200г)",487.39,5.38858384,0.2,kg,26.9429192
Russia,Lenta,black_tea,"Чай черный AHMAD TEA Цейлонский Оранж Пеко листовой, 500г (500г)",1084.49,11.99012144,0.5,kg,23.98024288
Russia,Lenta,black_tea,"Чай черный 365 ДНЕЙ байховый листовой, 200г (200г)",105.29,1.16408624,0.2,kg,5.820431200000001
Russia,Lenta,black_tea,"Чай черный 365 ДНЕЙ байховый, листовой, 100г (100г)",42.1,0.4654576,0.1,kg,4.6545760000000005
Russia,Lenta,green_tea,"Чай зеленый CURTIS Hugo Cocktail, 20х1,8г (20пак)",154.99,1.71356944,0.036,kg,47.59915111111112
Russia,Lenta,black_tea,"Чай черный NEWBY Darjeeling байховый, 100г (100г)",1348.42,14.908131520000001,0.1,kg,149.0813152
Russia,Lenta,black_tea,"Чай черный TESS Pleasure с ароматом тропических фруктов и растительными компонентами байховый, листовой, 200г (200г)",358.99,3.96899344,0.2,kg,19.8449672
Russia,Lenta,black_tea,"Чай черный TESS Санрайз байховый цейлонский, листовой, 200г (200г)",358.99,3.96899344,0.2,kg,19.8449672
