,name,price,uom,product_type,supermarket,weight,price_kg,number_of_units,price_unit,volume,price_lit
552,"Кофе молотый MARCO PANATTI Intenso, 250г",5.27912944,250г,ground_coffee,Lenta,250.0,21.11651776,,,,
553,"Кофе молотый COFFESSO Crema, 250г",6.0050664,250г,ground_coffee,Lenta,250.0,24.0202656,,,,
554,"Кофе молотый COFFESSO Mokka, 250г",5.51683344,250г,ground_coffee,Lenta,250.0,22.06733376,,,,
555,"Кофе молотый COFFESSO Allure, 250г",6.57268144,250г,ground_coffee,Lenta,250.0,26.29072576,,,,
556,"Кофе молотый POETTI Soul of Havana, 200г",6.95942032,200г,ground_coffee,Lenta,200.0,34.797101600000005,,,,
557,"Кофе молотый POETTI Soul of Rome, 200г",4.84794544,200г,ground_coffee,Lenta,200.0,24.239727199999997,,,,
558,"Кофе молотый POETTI Soul of Istanbu, 200г",6.2261864,200г,ground_coffee,Lenta,200.0,31.130931999999998,,,,
561,"Кофе молотый JULIUS MEINL Prasident натуральный жареный, 220г",11.2887288,220г,ground_coffee,Lenta,220.0,51.312403636363626,,,,
562,"Кофе молотый TIBIO Gold Мокка натуральный жареный, 250г",7.43659728,250г,ground_coffee,Lenta,250.0,29.74638912,,,,
563,"Кофе молотый COFFEE TURCA Special Turkish, 250г",12.6386664,250г,ground_coffee,Lenta,250.0,50.5546656,,,,
567,"Кофе молотый MONARCH Origins Tropical Selection, 230г",10.39252944,230г,ground_coffee,Lenta,230.0,45.18491060869565,,,,
568,"Кофе молотый COFFESSO Jezva Red, 100г",2.6998751999999997,100г,ground_coffee,Lenta,100.0,26.998751999999996,,,,
569,"Кофе молотый TCHIBO Фэмили натуральный жареный, 500г",14.15156944,500г,ground_coffee,Lenta,500.0,28.30313888,,,,
570,"Кофе молотый ALTA ROMA Caffe Latte, 250г",5.5632686399999995,250г,ground_coffee,Lenta,250.0,22.25307456,,,,
571,"Кофе молотый ALTA ROMA Arabica Classico, 250г",8.06524144,250г,ground_coffee,Lenta,250.0,32.26096576,,,,
572,"Кофе молотый TIBIO Фэмили натуральный жареный, 250г",7.890556640000001,250г,ground_coffee,Lenta,250.0,31.562226560000003,,,,
573,"Кофе молотый TIBIO Голд Селекшн натуральный жареный, 250г",7.15754384,250г,ground_coffee,Lenta,250.0,28.63017536,,,,
574,"Кофе молотый TIBIO Голд Мокка Итальяно натуральный жареный, 250г",7.15754384,250г,ground_coffee,Lenta,250.0,28.63017536,,,,
577,"Кофе молотый COFFESSO Бленд арабики и робусты, для чашки и турки, 200г",4.66773264,200г,ground_coffee,Lenta,200.0,23.3386632,,,,
578,"Кофе молотый COFFESSO Jezva Gold 100% Arabica, 100г",3.3642302400000004,100г,ground_coffee,Lenta,100.0,33.642302400000005,,,,
579,"Кофе молотый COFFESSO Jezva Gold 100% Arabica, 200г",6.27306384,200г,ground_coffee,Lenta,200.0,31.3653192,,,,
580,Кофе COFFESSO MASSIMO молотый м/у,8.06524144,250г,ground_coffee,Lenta,250.0,32.26096576,,,,
581,Кофе COFFESSO VELUTTO молотый м/у,9.85741904,250г,ground_coffee,Lenta,250.0,39.42967616,,,,
582,"Соус PAN-ASIAN Рыбный, 250мл",2.32750912,250мл,fish_sauce,Lenta,,,,,250.0,9.31003648
583,"Багет ЛЕНТА FRESH Французский, 300г",0.64003184,300г,bread,Lenta,300.0,2.1334394666666667,,,,
584,"Хлеб ЛЕНТА FRESH Балтийский с сыром, 400г",0.9451774399999999,400г,bread,Lenta,400.0,2.3629436,,,,
585,"Хлеб ЛЕНТА FRESH Балтийский, 400г",0.64003184,400г,bread,Lenta,400.0,1.6000796,,,,
586,"Багет ЛЕНТА FRESH Парижский классический, 300г",1.00156304,300г,bread,Lenta,300.0,3.3385434666666662,,,,
587,"Хлеб ЛЕНТА FRESH Дарницкий, 300г",0.30249216,300г,bread,Lenta,300.0,1.0083072,,,,
588,"Хлеб заварной ЛЕНТА FRESH Бородинский, 400г",1.03362544,400г,bread,Lenta,400.0,2.5840636,,,,
589,"Хлеб ЛЕНТА FRESH Сицилийский с итальянскими травами, 300г",0.9309152,300г,bread,Lenta,300.0,3.103050666666667,,,,
590,"Хлеб пшеничный ЛЕНТА FRESH на опаре, 300г",0.35920944,300г,bread,Lenta,300.0,1.1973648000000001,,,,
591,"Багет ЛЕНТА FRESH Французский, мини, 100г",0.14914544,1*100г,bread,Lenta,100.0,1.4914544,,,,
592,"Хлеб ЛЕНТА FRESH Кукурузный особый, 350г",1.13865744,350г,bread,Lenta,350.0,3.2533069714285707,,,,
593,"Багет ЛЕНТА FRESH Традиционный, 230г",0.76828144,230г,bread,Lenta,230.0,3.340354086956521,,,,
594,"Хлеб зерновой ЛЕНТА FRESH Идеальная фигура, 360г",1.21604944,360г,bread,Lenta,360.0,3.377915111111111,,,,
595,"Хлеб зерновой бездрожжевой ЛЕНТА FRESH, 400г",1.51290304,400г,bread,Lenta,400.0,3.7822576000000003,,,,
596,"Хлеб бездрожжевой ЛЕНТА FRESH, 400г",0.9451774399999999,400г,bread,Lenta,400.0,2.3629436,,,,
597,"Багет пшеничный ЛЕНТА FRESH Деревенский, на закваске, 300г",0.9451774399999999,300г,bread,Lenta,300.0,3.150591466666666,,,,
598,"Багет ржано-пшеничный ЛЕНТА FRESH Деревенский, на закваске, весовой",0.9170952,,bread,Lenta,300.0,3.056984,,,,
599,"Хлеб ЛЕНТА FRESH Купеческий, на закваске, весовой",1.702624,,bread,Lenta,500.0,3.405248,,,,
600,"Багет ЛЕНТА FRESH с начинкой пицца, 140г",0.71300144,140г,bread,Lenta,140.0,5.092867428571428,,,,
601,"Хлеб ЛЕНТА FRESH Чиабатта на закваске, 250г",0.61670368,250г,bread,Lenta,250.0,2.46681472,,,,
602,"Хлеб ржаной ЛЕНТА FRESH Чиабатта на закваске, 250г",0.65219344,250г,bread,Lenta,250.0,2.60877376,,,,
603,"Хлеб пшенично-ржаной бездрожжевой ЛЕНТА FRESH, 300г",0.87276064,300г,bread,Lenta,300.0,2.9092021333333333,,,,
604,"Хлеб ЛЕНТА FRESH Польза Чиа на закваске, 300г",0.7793374399999999,300г,bread,Lenta,300.0,2.5977914666666666,,,,
605,"Хлеб ЛЕНТА FRESH Энергия полбы, на закваске, 300г",0.7793374399999999,300г,bread,Lenta,300.0,2.5977914666666666,,,,
606,"Хлеб ЛЕНТА FRESH Многозерновой, 400г",0.9451774399999999,400г,bread,Lenta,400.0,2.3629436,,,,
607,"Батон ЛЕНТА FRESH Городской на опаре, 300г",0.47529744,300г,bread,Lenta,300.0,1.5843248,,,,
608,"Хлеб ЛЕНТА FRESH Деревенский на закваске, 400г",0.59138544,400г,bread,Lenta,400.0,1.4784636000000002,,,,
609,"Хлеб ЛЕНТА FRESH Славянский на закваске, 500г",0.71300144,500г,bread,Lenta,500.0,1.42600288,,,,
610,"Батон ЛЕНТА FRESH Гусарский на закваске, весовой",1.33987664,,bread,Lenta,600.0,2.2331277333333333,,,,
611,"Хлеб ЛЕНТА FRESH Рижский на закваске, 500г",1.04733488,500г,bread,Lenta,500.0,2.09466976,,,,
612,"Хлеб пшеничный формовой ЛЕНТА FRESH 1-й сорт, на закваске, 450г",0.59138544,450г,bread,Lenta,450.0,1.3141898666666667,,,,
613,"Хлеб ЛЕНТА FRESH с отрубями на закваске, 300г",0.46645264,300г,bread,Lenta,300.0,1.5548421333333333,,,,
614,"Хлеб ЛЕНТА FRESH Солнышко на закваске, 500г",0.75645152,500г,bread,Lenta,500.0,1.51290304,,,,
615,"Хлеб ЛЕНТА FRESH Домашний с кунжутом на закваске, 250г",0.35920944,250г,bread,Lenta,250.0,1.43683776,,,,
616,"Хлеб ЛЕНТА FRESH Семизерновой ароматный на закваске, 400г",1.06126544,400г,bread,Lenta,400.0,2.6531636,,,,
617,"Хлеб ЛЕНТА FRESH Мариинский на закваске, 300г",0.65219344,300г,bread,Lenta,300.0,2.1739781333333332,,,,
618,"Хлеб ЛЕНТА FRESH Питательный Киноа на закваске, 250г",0.8954254399999999,250г,bread,Lenta,250.0,3.5817017599999996,,,,
619,"Багет ржаной, 200г",0.47529744,200г,bread,Lenta,200.0,2.3764871999999997,,,,
620,"Багет Лента Парижский, 170г",0.29840143999999996,170г,bread,Lenta,170.0,1.755302588235294,,,,
621,"Багет Прованс, 200г",0.82908944,200г,bread,Lenta,200.0,4.1454471999999996,,,,
622,"Багет с ветчиной и сыром, 250г",0.9451774399999999,250г,bread,Lenta,250.0,3.7807097599999997,,,,
623,"Багет с луком, 190г",0.9309152,190г,bread,Lenta,190.0,4.8995536842105265,,,,
624,Хлеб Нордик с орехами и сухофруктами на закваске (СП) ЛЕНТА FRESH,1.16408624,170г,bread,Lenta,170.0,6.847566117647059,,,,
625,"Крупа гречневая АЛТАЙСКАЯ СКАЗКА быстроразваривающаяся Экстра, ядрица, 800г",1.66492304,800г,buckwheat,Lenta,800.0,2.0811538,,,,
626,"Продукт белковый РОССОЯ Тофу натуральный, 120г",0.98940144,120г,tofu,Lenta,120.0,8.245012,,,,
627,"Продукт соевый REGALIO VEGAN Тофу Классический, 200г",1.39736784,200г,tofu,Lenta,200.0,6.9868392,,,,
628,"Тофу VEG`S Оригинальный, 250г",1.56984144,250г,tofu,Lenta,250.0,6.27936576,,,,
629,"Тофу ЛЕНТА LIFE, 120г",1.04799824,120г,tofu,Lenta,120.0,8.733318666666667,,,,
630,"Рис круглозерный МИСТРАЛЬ Кубань 1-й сорт, 900г",1.9733854400000002,900г,rice,Lenta,900.0,2.192650488888889,,,,
631,"Филе куриное ПЕТЕЛИНКА, 550г",3.36644144,550г,chicken_fillet,Lenta,550.0,6.120802618181818,,,,
632,"Яйцо куриное СМЕТАНИНО От молодой курицы С2, 10шт",1.57205264,10шт,egg,Lenta,,,10.0,0.15720526399999998,,
633,"Рис НАЦИОНАЛЬ Краснодарский 1-й сорт, 900г",1.67487344,900г,rice,Lenta,900.0,1.860970488888889,,,,
634,"Крупа гречневая НАЦИОНАЛЬ ядрица, быстроразваривающаяся 1-й сорт, 900г",1.39736784,900г,buckwheat,Lenta,900.0,1.5526309333333335,,,,
635,"Крупа гречневая PROSTO высший сорт, в пакетиках, 8х62,5г",1.11654544,500г,buckwheat,Lenta,500.0,2.23309088,,,,
636,"Рис PROSTO Золотистый 1-й сорт, в пакетиках, 8х62,5г",1.76884944,500г,rice,Lenta,500.0,3.53769888,,,,
637,"Крупа гречневая МИСТРАЛЬ ядрица высший сорт, 900г",1.62512144,900г,buckwheat,Lenta,900.0,1.805690488888889,,,,
638,"Рис НАЦИОНАЛЬ Золотистый 1-й сорт, 1,5кг",3.84041216,"1,5кг",rice,Lenta,1500.0,2.5602747733333335,,,,
639,"Рис НАЦИОНАЛЬ Краснодарский 1-й сорт, 1,5кг",2.66991344,"1,5кг",rice,Lenta,1500.0,1.7799422933333333,,,,
640,"Рис НАЦИОНАЛЬ Отборный 1-й сорт, 1,5кг",4.69316144,"1,5кг",rice,Lenta,1500.0,3.1287742933333336,,,,
641,"Рис пропаренный АГРО-АЛЬЯНС Gold, 900г",1.7633214400000001,900г,rice,Lenta,900.0,1.9592460444444446,,,,
642,"Рис кубанский АГРО-АЛЬЯНС Экстра Элитный, 1-й сорт, 900г",1.6295438399999997,900г,rice,Lenta,900.0,1.8106042666666664,,,,
643,"Крупа гречневая АГРО-АЛЬЯНС Экстра Элитная высший сорт, 900г",1.3929454399999999,900г,buckwheat,Lenta,900.0,1.5477171555555553,,,,
644,"Рис длиннозерный МИСТРАЛЬ Басмати, 500г",2.93525744,500г,rice,Lenta,500.0,5.87051488,,,,
645,"Рис длиннозерный МИСТРАЛЬ Жасмин, 500г",2.0365151999999997,500г,rice,Lenta,500.0,4.0730303999999995,,,,
646,"Рис длиннозерный ЛЕНТА 1-й сорт, 900г",1.5134558399999998,900г,rice,Lenta,900.0,1.6816175999999998,,,,
647,"Рис АГРО-АЛЬЯНС Супер Басмати, Экстра, 500г",2.47090544,500г,rice,Lenta,500.0,4.94181088,,,,
648,"Рис бурый АГРО-АЛЬЯНС Экстра Slim&Fit, нешлифованный, 1-й сорт, 800г",1.5710575999999998,800г,rice,Lenta,800.0,1.963822,,,,
649,"Рис для японской кухни АГРО-АЛЬЯНС Экстра Sushi шлифованный, 1-й сорт, 500г",1.29896944,500г,rice,Lenta,500.0,2.59793888,,,,
650,"Крупа гречневая ПАССИМ Алтайская, высший сорт, 800г",1.10548944,800г,buckwheat,Lenta,800.0,1.3818617999999998,,,,
651,"Крупа гречневая УВЕЛКА Экстра, 800г",1.88493744,800г,buckwheat,Lenta,800.0,2.3561718000000003,,,,
652,"Рис круглозерный УВЕЛКА шлифованный, 800г",1.55878544,800г,rice,Lenta,800.0,1.9484818000000002,,,,
653,"Рис НАЦИОНАЛЬ Басмати шлифованный 1-й сорт, 500г",2.26968624,500г,rice,Lenta,500.0,4.53937248,,,,
654,"Крупа гречневая ЛЕНТА 1-й сорт, в пакетиках, 5х100г",0.6986286399999999,500г,buckwheat,Lenta,500.0,1.3972572799999998,,,,
655,"Рис длиннозерный ЛЕНТА пропаренный 1-й сорт, в пакетиках, 5х100г",1.26911824,500г,rice,Lenta,500.0,2.53823648,,,,
656,"Рис длиннозерный ЛЕНТА Жасмин 1-й сорт, 1500г",3.1431102400000004,1500г,rice,Lenta,1500.0,2.0954068266666668,,,,
657,"Рис круглозерный ЛЕНТА высший сорт, в пакетиках, 5х100г",1.1773534399999999,500г,rice,Lenta,500.0,2.3547068799999997,,,,
658,"Крупа гречневая MAKFA ядрица быстроразваривающаяся, высший сорт, 800г",1.39648336,800г,buckwheat,Lenta,800.0,1.7456042000000003,,,,
659,"Рис длиннозерный MAKFA шлифованный 1-й сорт, 800г",1.79648944,800г,rice,Lenta,800.0,2.2456118000000003,,,,
