category_code,name,price,uom,supermarket
MENU01169,Sữa chua uống hương cam Yogu  85ml,7300.0,G1,Winmart
MENU01169,Vỉ 4 hộp váng sữa Mixxi hương vani 75g,56500.0,G4,Winmart
MENU01169,Sữa chua uống men sống Probi Vinamilk lốc 5 chai x 65ml ,24900.0,G5,Winmart
MENU01169,Lốc 4 hộp sữa chua uống vị cam YoMost  170ml,30600.0,G4,Winmart
MENU01169,Sữa chua uống vị dâu YoMost lốc 4 hộp x 170ml,30600.0,G4,Winmart
MENU01169,Sữa uống lên men hương tự nhiên Betagen lốc 4 chai x 85ml,25900.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống lên men Bentagen hương dâu 85ml,25900.0,G4,Winmart
MENU01169,Thức uống từ sữa chua vị lựu YoMost lốc 4 hộp x 170ml,30600.0,G4,Winmart
MENU01169,Sữa chua uống lên men Bentagen không béo lốc 4 85ml,25900.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống lên men Bentagen hương cam  85ml,25900.0,G4,Winmart
MENU01169,Sữa uống lên men Yakult lốc 5 chai x 65ml ,24900.0,G5,Winmart
MENU01169,Váng sữa uống hương vani Zott Monte lốc 4 chai x 95ml,55200.0,G4,Winmart
MENU01169,Vỉ 4 hộp váng sữa hương vani Zott Monte 55g,69500.0,G4,Winmart
MENU01169,Sữa uống lên men Betagen hương tự nhiên chai 400ml,27600.0,CHA,Winmart
MENU01169,Sữa uống lên men hương cam Betagen chai 300ml,21500.0,CHA,Winmart
MENU01169,Sữa chua uống men sống hương dâu Probi Vinamilk lốc 5 chai x 65ml ,25500.0,G5,Winmart
MENU01169,Sữa chua uống men sống hương dưa gang Probi lốc 5 chai x 65ml ,24900.0,G5,Winmart
MENU01169,Sữa tiệt trùng Fristi Dutch Lady hương táo lốc 6 hộp x 80ml,25500.0,G6,Winmart
MENU01169,Sữa chua uống men sống hương vanilla tự nhiên TH True Yogurt lốc 4 hộp x 100ml,29700.0,G4,Winmart
MENU01169,Vỉ 4 hộp váng sữa Monte sô cô la 55g,69500.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống TH Milk Hương việt quất 100ml,29800.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống TH Milk hương cam 180ml,33000.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống KUN hương cam 110ml ,20000.0,G4,Winmart
MENU01169,Phô mai ăn vị dâu chuối Kidsmix vỉ 4 hộp x 50g,57000.0,G4,Winmart
MENU01169, Phô mai ăn vị dâu mâm xôi Kidsmix  vỉ 4 hộp x 50g,57000.0,G4,Winmart
MENU01169,Sữa chua uống tiệt trùng hương việt quất tự nhiên TH True Yogurt lốc 4 hộp x 180ml,32700.0,G4,Winmart
MENU01169,Sữa chua uống lên men Bentagen không béo 300ml,21500.0,CHA,Winmart
MENU01169,Phô mai ăn vị dâu lê  Kidsmix vỉ 4 hộp x 50g,57000.0,G4,Winmart
MENU01169,Phô mai sữa chua Kids Mix Premium hoa quả vỉ 6 hộp 50g,88000.0,G6,Winmart
MENU01169,Váng sữa hương vani Hoff vỉ 4 hộp x 55g,61200.0,G4,Winmart
MENU01169,Lốc 4 hộp váng sữa vị hạt dẻ Hoff 55g,61200.0,G4,Winmart
MENU01169,Sữa chua uống lên men vị tự nhiên Betagen chai 700ml,42900.0,CHA,Winmart
MENU01169,Sữa chua uống hương cam Kun lốc 4 hộp x 180ml,30900.0,G4,Winmart
MENU01169,Sữa chua uống lên men vị men hương cam Betagen chai 700ml,42900.0,CHA,Winmart
MENU01169,Sữa chua uống lên vị vị dâu Kun lốc 4 hộp x 180ml,30900.0,G4,Winmart
MENU01169,Lốc 4 chai sữa chua uống có đường Probi Vinamilk 130ml,36900.0,G4,Winmart
MENU01169,Lốc 4 hộp váng sữa Gotz Hoff 55g,30500.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống Vinamilk Susu hương dâu 110ml,18400.0,G4,Winmart
MENU01169, Lốc 4 hộp sữa chua uống Vinamilk Susu hương cam 110ml ,18400.0,G4,Winmart
MENU01169,Lốc 6 chai sữa chua uống Fristi vị cam 80ml,25500.0,G6,Winmart
MENU01169,Lốc 6 chai sữa chua uống lên Fristi vị dâu 80ml,25500.0,G6,Winmart
MENU01169,Sữa tiệt trùng Fristi Dutch Lady hương nho 6 hộp x 80ml,25500.0,G6,Winmart
MENU01169,Lốc 4 hộp sữa chua ăn Meiji nguyên chất 90g,36300.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua ăn Meiji dâu tây 90g,39300.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua ăn Meiji thạch dừa 90g,39300.0,G4,Winmart
MENU01169,Thùng 24 túi sữa chua uống LifKun hương nho 110ml,139000.0,T,Winmart
MENU01169,Sữa chua uống Nestle Yogu tổ yến gói 85ml,7300.0,G1,Winmart
MENU01169,Sữa chua Hy Lạp  Famers UnionVị tự nhiên hộp 1kg,217400.0,HOP,Winmart
MENU01169,Lốc 6 chai sữa chua uống đào tiên Fristi 80ml,25500.0,G6,Winmart
MENU01169,Sữa chua Hoff vị nguyên bản vỉ 4 hộp 55g,45700.0,G4,Winmart
MENU01169,Sữa chua lên men tự nhiên Yomost cam hộp 1L,40900.0,HOP,Winmart
MENU01169, Sữa chua hoa quả Hoff vị táo vỉ 4 hộp 55g,45700.0,G4,Winmart
MENU01169,Sữa chua hoa quả Hoff vị chuối vỉ 4 hộp 55g,45700.0,G4,Winmart
MENU01169,Sữa chua hoa quả Hoff vị dâu tây vỉ 4 hộp 55g,45700.0,G4,Winmart
MENU01169,Lốc 4 hộp Sữa chua uống Nuvi dâu ép 180ml,25500.0,G4,Winmart
MENU01169,Sữa Chua Ăn TH true YOGURT Ít Đường,7600.0,HOP,Winmart
MENU01169,Sữa chua ăn LoveYogurt Trân Châu Đường Đen hộp 100g ,9600.0,HOP,Winmart
MENU01169,Sữa chua Vinamilk Susu hương dâu túi 110ml,5200.0,G1,Winmart
MENU01169,Sữa Chua Uống Susu Hương Cam  gói 110ml,5200.0,G1,Winmart
MENU01169,Lốc 4 hộp sữa chua uống dâu có thạch Nuvi,32500.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua uống cam có thạch NUVI 170ml,32500.0,G4,Winmart
MENU01169,Sữa chua ăn Vinamilk Love Yogurt Green Farm ít đường hộp 100g,7500.0,HOP,Winmart
MENU01169,Lốc 4 hộp sữa chua lên men tự nhiên vị việt quất sữa Fristi 100ml,17600.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa chua Fristi vị cam sữa 100ml,17600.0,G4,Winmart
MENU01169,Lốc 4 váng sữa non Hoff 55g,75000.0,G4,Winmart
MENU01169,Lốc 4 váng sữa hạt óc chó Hoff 55g,75000.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa uống lên men tiệt trùng Lothamilk hương cam 180ml,29000.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa uống lên men tiệt trùng Lothamilk hương dâu 180ml,29000.0,G4,Winmart
MENU01169,Lốc 5 chai sữa chua uống Probi Pedia+ hương cam 65ml,29700.0,G5,Winmart
MENU01169,Sữa chua Vinamilk nha đam ít đường hộp 100g,8900.0,HOP,Winmart
MENU01169,Lốc 4 hộp váng sữa uống hương sô cô la Zott Monte chai 95ml,55200.0,G4,Winmart
MENU01169,Sữa chua uống thanh trùng Topkid TH MILK hương vani 60g,6300.0,G1,Winmart
MENU01169,Sữa chua ăn TH Milk topkid chuối lúa mạch 60g,6400.0,G1,Winmart
MENU01169,Sữa chua uống thanh trùng Lothamilk có đường chai 490ml,32500.0,HOP,Winmart
MENU01169,Lốc 4 chai sữa chua uống Probi light ít đường 130ml,38600.0,G4,Winmart
MENU01169,Sữa chua uống Vinamilk  Probi đường 400ml,28500.0,CHA,Winmart
MENU01169,Sữa chua men sống Nuti Food 5 chai x 65ml,21000.0,G5,Winmart
MENU01169,Sữa uống lên men Betagen hương dứa chai 300ml,21500.0,CHA,Winmart
MENU01169,Phô mai tươi Milk Tiger hương Dâu-Vani Zott  vỉ 4 hộp x 50g,48600.0,G4,Winmart
MENU01169,Phô mai tươi Milk Tiger vị dâu chuối vỉ 4 hộp x 50g,48600.0,G4,Winmart
MENU01169,Thùng 24 túi sữa chua uống LifKun hương cam 110ml,139000.0,T,Winmart
MENU01169,Thùng 24 túi sữa chua uống LifKun kem dâu 110ml,139000.0,T,Winmart
MENU01169,Lốc 4 hộp sữa trái cây LiF Kun hương cam 180ml,29000.0,G4,Winmart
MENU01169,Sữa chua uống YoMost hương bạc hà và việt quất lốc 4 hộp x 170ml,30600.0,G4,Winmart
MENU01169,Sữa chua ăn tự nhiên Farmers Union Greek Style 500g,138000.0,HOP,Winmart
MENU01169,Sữa chua ăn vị mật ong Farmers Union Greek Style Lốc 2 hộp x 140g,76600.0,G2,Winmart
MENU01169,Sữa chua uống lên men Yogu Nestle có chứa yến lốc 4 hộp x 115ml,30800.0,G4,Winmart
MENU01169,Lốc 4 hộp sữa trái cây LiF Kun hương nho 180ml,29000.0,G4,Winmart
MENU01169,Sữa chua uống men sống Vinamilk Probi hương dứa Lốc 5 chai x 65ml,26700.0,G5,Winmart
MENU01169,Sữa chua uống men sống Vinamilk Probi hương việt quất lốc 4 chai x 130ml,38600.0,G4,Winmart
MENU01169,Sữa chua uống lên men Bentagen hương dâu 300ml,21500.0,CHA,Winmart
MENU01169,Sữa chua uống Meiji nguyên chất vỉ 4 hộp x 100ml,32900.0,G4,Winmart
MENU01169,Sữa chua uống Meiji dâu tây vỉ 4 hộp x 100ml,32900.0,G4,Winmart
MENU01169,Sữa chua uống Meiji việt quất vỉ 4 hộp x 100ml,32900.0,G4,Winmart
MENU01167,Cần tây lớn WinEco,44000.0,KG,Winmart
MENU01167,Cải bó xôi WinEco gói 300g,22900.0,G1,Winmart
MENU01167,Cải chíp WinEco gói 500g,19900.0,G1,Winmart
MENU01167,Cải ngọt WinEco gói   500g,18900.0,G1,Winmart
MENU01167,Mồng tơi WinEco gói 500g,20900.0,G1,Winmart
MENU01167,Rau ngót  WinEco gói 300g,15900.0,G1,Winmart
MENU01167,Rau muống WinEco gói  500g,16500.0,G1,Winmart
MENU01167,Xà lách lolo xanh WinEco 300g,13900.0,G1,Winmart
MENU01167,Cần tây nhỏ  WinEco 100g,11900.0,G1,Winmart
MENU01167,Hành lá WinEco gói 100g,11500.0,G1,Winmart
MENU01167,Rau mầm cải ngọt WinEco 100g,16800.0,HOP,Winmart
MENU01167,Giá đỗ WinEco 300g,10900.0,G1,Winmart
MENU01167,Mùi tàu (Ngò gai) WinEco gói 50g,6900.0,G1,Winmart
MENU01167,Hành paro WinEco 300g,16000.0,BOS,Winmart
MENU01167,Xà lách mỡ WinEco 300g,16900.0,G1,Winmart
MENU01167,Xà lách iceberg WinEco 300g,24900.0,G1,Winmart
MENU01167,Cải xanh WinEco gói 300g,14500.0,G1,Winmart
MENU01167,Bắp cải tím,39900.0,KG,Winmart
MENU01167,Cải thảo,15500.0,KG,Winmart
MENU01167,Súp lơ (Bông cải) xanh,39900.0,KG,Winmart
MENU01167,Súp lơ (Bông cải) trắng,52900.0,KG,Winmart
MENU01167,Nấm kim châm 150g,13900.0,G1,Winmart
MENU01167,Búp măng tươi Kim Bôi gói 500g,32500.0,G1,Winmart
MENU01167,Măng củ thái sẵn Kim Bôi gói 500g,31900.0,G1,Winmart
MENU01167,Măng chua thái sẵn Kim Bôi gói 300g,28500.0,G1,Winmart
MENU01167,Măng nứa tươi Kim Bôi túi 500g,33900.0,G1,Winmart
MENU01167,Măng lưỡi lợn khô nấu ngay Kim Bôi 500g,49000.0,G1,Winmart
MENU01167,Măng ống khô nấu ngay Kim Bôi gói 500g,52900.0,G1,Winmart
MENU01167,Măng lay Tây Bắc Kim Bôi gói 300g,37000.0,G1,Winmart
MENU01167,Măng trúc quân thử Kim Bôi 300g,54900.0,G1,Winmart
MENU01167,Măng giang đặc sản Kim Bôi gói 300g,36900.0,G1,Winmart
MENU01167,Bắp cải trắng,15900.0,KG,Winmart
MENU01167,Nấm Bunapi Biovegi hộp 100g,29900.0,G1,Winmart
MENU01167,Nấm Bunashimeji Biovegi hộp 100g,29900.0,G1,Winmart
MENU01167,Rau muống gói 500g,14500.0,G1,Winmart
MENU01167,Nấm đùi gà 300g,39900.0,KH,Winmart
MENU01167,Măng lưỡi lợn khô nấu ngay Kim Bôi 500g,52900.0,G1,Winmart
MENU01167,Nấm rơm 200g,31900.0,G1,Winmart
MENU01167,Rau lang Organic Vinamit  gói 300g,32000.0,G1,Winmart
MENU01167, Rau muống Organic Vinamit  gói 300g,29000.0,G1,Winmart
MENU01167, Cải ngọt Organic Vinamit  gói 300g,32000.0,G1,Winmart
MENU01167,Cải ngồng Organic Vinamit gói 300g,32000.0,G1,Winmart
MENU01167,Mồng tơi Organic Vinamit 300g,32000.0,G1,Winmart
MENU01167,Cải thìa Organic Vinamit gói 300g,32000.0,G1,Winmart
MENU01167,Lá giang 100g,7900.0,G1,Winmart
MENU01167,Hẹ lá 100g,5900.0,G1,Winmart
MENU01167,Húng cây 100g,7500.0,G1,Winmart
MENU01167,Xà lách lolo xanh Globalgap 300g,26000.0,G1,Winmart
MENU01167,Rau thơm hỗn hợp hữu cơ VietRAT 150g,18500.0,G1,Winmart
MENU01167,Rau tía tô hữu cơ VietRAT 100g,11000.0,G1,Winmart
MENU01167,Rau húng quế hữu cơ VietRAT 50g,8000.0,G1,Winmart
MENU01167,Nấm bào ngư trắng 250g,16900.0,KH,Winmart
MENU01167, Xà Lách Crispy  HFG300g,24900.0,G1,Winmart
MENU01167,Cải ngồng 500g,18500.0,G1,Winmart
MENU01167,Rau đay 300g,13900.0,G1,Winmart
MENU01167,Rau dền  gói 500g,17500.0,G1,Winmart
MENU01167,Măng tây xanh 200g,27900.0,BOS,Winmart
MENU01167,Lá mè 50g,5900.0,G1,Winmart
MENU01167,Húng bạc hà 50g,6900.0,G1,Winmart
MENU01167,Rau ngổ 50g,3900.0,G1,Winmart
MENU01167,Thì là 50g,6900.0,G1,Winmart
MENU01167,Rau Răm 50g,4500.0,G1,Winmart
MENU01167,Húng quế 50g,5900.0,G1,Winmart
MENU01167,Mùi ta 50g,6500.0,G1,Winmart
MENU01167,Dọc mùng 300g,7500.0,G1,Winmart
MENU01167,Cần nước dài 500g,20900.0,G1,Winmart
MENU01167,Rau dền cơm 300g,11500.0,G1,Winmart
MENU01167,Cải xanh 300g,11900.0,G1,Winmart
MENU01167,Combo Nấm thủy tiên Biovegi 200g,39900.0,HOP,Winmart
MENU01167,Nấm bào ngư xám 250g,21900.0,KH,Winmart
MENU01167,Măng sợi khô nấu ngay Kim Bôi gói 500g,56000.0,G1,Winmart
MENU01167,Măng trúc đặc sản gói 300g,42900.0,G1,Winmart
MENU01167,Bắp cải trái tim,20900.0,KG,Winmart
MENU01167,Nấm mỡ trắng nhỏ 150g,52900.0,KH,Winmart
MENU01167,Nấm mỡ Yoshimoto nâu khay 150g,52900.0,KH,Winmart
MENU01168,Mướp đắng  WinEco,32900.0,KG,Winmart
MENU01168,Bầu sao WinEco,25500.0,KG,Winmart
MENU01168,Cà chua đỏ  WinEco,32900.0,KG,Winmart
MENU01168,Dưa chuột WinEco gói 500g,15900.0,KH,Winmart
MENU01168,Dưa chuột baby WinEco gói 500g,16900.0,KH,Winmart
MENU01168,Cà chua cherry đỏ WinEco gói 300g,17900.0,HOP,Winmart
MENU01168,Ớt ngọt xanh  WinEco,64900.0,KG,Winmart
MENU01168,Cà rốt,24900.0,KG,Winmart
MENU01168,Củ đậu,20900.0,KG,Winmart
MENU01168,Củ dền,29900.0,KG,Winmart
MENU01168,Củ cải trắng,18900.0,KG,Winmart
MENU01168,Hành tây,26900.0,KG,Winmart
MENU01168,Khoai tây,29900.0,KG,Winmart
MENU01168,Cà chua Đà Lạt,30900.0,KG,Winmart
MENU01168,Bí đỏ tròn,18900.0,KG,Winmart
MENU01168,Khoai lang giống nhật,32900.0,KG,Winmart
MENU01168,Cà tím dài,21900.0,KG,Winmart
MENU01168,Chanh không hạt,29900.0,KG,Winmart
MENU01168,Củ hành tím làm sạch 100g,17400.0,G1,Winmart
MENU01168,Cà chua Beef,35900.0,KG,Winmart
MENU01168,Khoai lang mật,39900.0,KG,Winmart
MENU01168,Canh bí đỏ 350g,16900.0,KH,Winmart
MENU01168,Canh chua đóng khay 500g,26500.0,KH,Winmart
MENU01168,Bắp mỹ cặp,20900.0,G1,Winmart
MENU01168,Bắp nếp cặp,20900.0,G1,Winmart
MENU01168,Củ gừng 100g,8900.0,G1,Winmart
MENU01168,Củ nghệ 100g,6900.0,G1,Winmart
MENU01168,Hành tím Ấn Độ 250g,12900.0,G1,Winmart
MENU01168,Cà chua beef Globalgap khay 500g,34000.0,KH,Winmart
MENU01168,Dưa leo cocktail Globalgap 500g,25900.0,KH,Winmart
MENU01168,Khoai môn làm sạch gói 300g,38900.0,G1,Winmart
MENU01168,Cà chua chocolate  300g,27900.0,HOP,Winmart
MENU01168,Ớt Chuông màu baby HFG 250g,32900.0,G1,Winmart
MENU01168,Đậu bắp gói 300g,14500.0,KH,Winmart
MENU01168,Đậu cove xanh gói 500g,17900.0,G1,Winmart
MENU01168,Củ sả 100g,3500.0,G1,Winmart
MENU01168,Quất 100g,4000.0,G1,Winmart
MENU01168,Ớt sừng 100g,8900.0,G1,Winmart
MENU01168,Ớt cay 50g,5900.0,G1,Winmart
MENU01168,Đậu cove nhật 300g,15900.0,KH,Winmart
MENU01168,Bí đỏ hồ lô,20900.0,KG,Winmart
MENU01168,Hạt sen tươi Senta 200g,69900.0,G1,Winmart
MENU01168,Me hộp 60g,4900.0,HOP,Winmart
MENU01168,Tiêu xanh gói 50g,9900.0,G1,Winmart
MENU01173,Dưa hấu giống nhật,24900.0,KG,Winmart
MENU01173,Xoài cát chu,54900.0,KG,Winmart
MENU01173,Xoài tứ quý,46000.0,KG,Winmart
MENU01173,Chuối cau,22900.0,KG,Winmart
MENU01173,Táo xanh Pháp,79900.0,KG,Winmart
MENU01173,Táo Đỏ Mỹ,85000.0,KG,Winmart
MENU01173,Táo Gala Ba Lan,59900.0,KG,Winmart
MENU01173,Táo Ambrosia Canada,129900.0,KG,Winmart
MENU01173,Táo Fuji Mỹ,99900.0,KG,Winmart
MENU01173,Táo Tessa Hà Lan,109000.0,KG,Winmart
MENU01173,Dâu Hàn Quốc 330g,269000.0,HOP,Winmart
MENU01173,Quýt Ai Cập,89900.0,KG,Winmart
MENU01173,Dừa tiện lợi (Lốc 3),45900.0,G3,Winmart
MENU01173,Táo Envy Mỹ 6 trái/hộp,209000.0,HOP,Winmart
MENU01173,Kiwi vàng Pháp 4 trái/hộp,149000.0,HOP,Winmart
MENU01173,Kiwi vàng Pháp,275000.0,KG,Winmart
MENU01173,Cam vàng Ai Cập (3Trái/hộp),89000.0,HOP,Winmart
MENU01173,Kiwi vàng Pháp 2 trái/hộp,89900.0,HOP,Winmart
MENU01173,Táo Gala Mỹ,89900.0,KG,Winmart
MENU01173,Dưa lưới sạch Đế Vương Queen size ruột cam ,59000.0,QUA,Winmart
MENU01173,Dưa lưới sạch Đế Vương King size ruột cam ,89000.0,QUA,Winmart
MENU01173,Dưa hấu không hạt,25900.0,KG,Winmart
MENU01173,Thanh long ruột đỏ,49900.0,KG,Winmart
MENU01173,Chanh leo (chanh dây),53000.0,KG,Winmart
MENU01173,Xoài dài giống Đài Loan,28000.0,KG,Winmart
MENU01173,Xoài cát hòa lộc,79000.0,KG,Winmart
MENU01173,Xoài giống Úc,49900.0,KG,Winmart
MENU01173,Đu đủ ruột đỏ,28900.0,KG,Winmart
MENU01173,Táo xanh,35000.0,KG,Winmart
MENU01173,Hồng Xiêm (Sapo),65000.0,KG,Winmart
MENU01173,Nho đen không hạt Úc,219000.0,KG,Winmart
MENU01173,Bưởi hồng da xanh loại nhỏ,29900.0,KG,Winmart
MENU01173,Ổi lê,25000.0,KG,Winmart
MENU01173,Chuối dole,39900.0,KG,Winmart
MENU01173,Quýt đường,69900.0,KG,Winmart
MENU01173,Xoài keo,24900.0,KG,Winmart
MENU01173,Táo Envy Mỹ 24-45,269000.0,KG,Winmart
MENU01173,Ổi nữ hoàng ,35000.0,KG,Winmart
MENU01173,Thanh long ruột trắng,39900.0,KG,Winmart
MENU01173,Đu đủ ruột vàng,29900.0,KG,Winmart
MENU01173,Chuối sứ,20900.0,KG,Winmart
MENU01173,Dưa hấu Hắc Mỹ Nhân (Long An),16900.0,KG,Winmart
MENU01173,Táo Envy Mỹ loại nhỏ,199000.0,KG,Winmart
MENU01173,Táo Candine Pháp,89900.0,KG,Winmart
MENU01173,Mận sữa,69000.0,KG,Winmart
MENU01173,Mận An Phước,59900.0,KG,Winmart
MENU01173,Táo Juliet Organic,165000.0,KG,Winmart
MENU01173,Táo Rockit hộp 3 - 4 trái,139000.0,HOP,Winmart
MENU01173,Mận đá đường,39900.0,KG,Winmart
MENU01173,Việt quất tươi New Zealand hộp 125g,119000.0,HOP,Winmart
MENU01173, Cam Ai Cập,79900.0,KG,Winmart
MENU01173,Táo rockit New Zealand (hộp 3 trái),119900.0,HOP,Winmart
MENU01173,Táo Envy xuất xứ Mỹ (3Trái/Hộp),229000.0,HOP,Winmart
MENU01173,Chà là nguyên cành Devie  hộp 500g,179000.0,HOP,Winmart
MENU01173,Dưa lưới sạch Đế Vương Super King Ruột cam,109000.0,QUA,Winmart
MENU01173,Khóm loại 1,25000.0,KG,Winmart
MENU01173,Cam sành loại 1,22900.0,KG,Winmart
MENU01173,Lê Nam Phi,105000.0,KG,Winmart
MENU01173,Táo Braeburn Pháp,69900.0,KG,Winmart
MENU01173,Chuối Fesepia,36900.0,KG,Winmart
MENU01173,Dâu tây giống Mỹ hộp 500 g,257900.0,HOP,Winmart
MENU01173,Xoài keo bao vàng,39900.0,KG,Winmart
MENU01140,Nước Giặt OMO Matic Chuyên Gia Cửa Trên Sạch Sâu Vượt Trội 4.1KG,258000.0,G1,Winmart
MENU01140,Nước Giặt OMO Matic Chuyên Gia Giữ Màu Cửa Trước 4.1KG,258000.0,G1,Winmart
MENU01140,Nước Giặt OMO Matic Comfort Cửa Trên Tinh Dầu Nước Hoa 4.1KG,258000.0,G1,Winmart
MENU01140,Nước giặt xả cao cấp Chante chai 3.4kg,225000.0,CHA,Winmart
MENU01140,Nước giặt Comfort dưỡng vải thời thượng túi 3.6L,195000.0,G1,Winmart
MENU01140,Nước giặt quần áo em bé D-nee Honey Star can 3L,225000.0,CAN,Winmart
MENU01140,Nước giặt quần áo em bé D-nee Yellow Moon can 3L,225000.0,CAN,Winmart
MENU01140,"Nước giặt LIX đậm đặc 3.6kg/3,8kg",193000.0,CHA,Winmart
MENU01140,Nước giặt xả cho bé Carefor Plus hương hoa hồng chai 3.5 lít,225000.0,CAN,Winmart
MENU01140,"Nước giặt đậm đặc Essence dạng chai 1,9L",192000.0,CHA,Winmart
MENU01140,Bột giặt nhiệt Aba dùng cho giặt máy gói 3kg,132000.0,G1,Winmart
MENU01140,"Bột giặt Ariel hương nắng mai dạng túi 5,5kg",275000.0,G1,Winmart
MENU01140,Nước giặt xả MaxKleen hương vườn sớm mai 2.4kg,150000.0,G1,Winmart
MENU01140,"Nước giặt hương nước hoa Surf túi 3,1kg",95000.0,G1,Winmart
MENU01140,"Nước giặt Omo Comfort tinh dầu thơm túi 2,8kg",181000.0,G1,Winmart
MENU01140,"Nước giặt Omo bền đẹp cửa trước túi 2,9kg",181000.0,G1,Winmart
MENU01140,Túi Nước Giặt Xả Maxkleen Hương Hoa Nắng 3.8kg,210000.0,G1,Winmart
MENU01140,Túi Nước Giặt Xả Maxkleen Hương hoa huyền diệu 3.8kg,210000.0,G1,Winmart
MENU01140,Nước Giặt Xả Maxkleen Hương Sớm Mai Túi 3.8kg,210000.0,G1,Winmart
MENU01140,"Nước giặt Omo bền đẹp cửa trước túi 2,8kg",181000.0,G1,Winmart
MENU01140,Nước Giặt OMO Matic Chuyên Gia Cửa Trước Hương Oải Hương 4.1KG,258000.0,G1,Winmart
MENU01140," Bột giặt Joins 2 trong 1 túi 4,5kg",188000.0,G1,Winmart
MENU01140," Nước giặt cửa trước đam mê Ariel gói 3,05kg",236500.0,G1,Winmart
MENU01140," Nước giặt cửa trước tươi mát  Ariel túi 3,2kg",236500.0,G1,Winmart
MENU01140,"Nước giặt Suzy Nano bạc hương lavender chai 2,4kg",185000.0,CHA,Winmart
MENU01140,Nước giặt xả Golden King 3.6L hương ban mai can 3.6L,179000.0,CAN,Winmart
MENU01140,Nước giặt Ariel sạch nhanh túi 4.1kg,270000.0,G1,Winmart
MENU01140,Nước giặt  Ariel downy đam mê túi 3.9kg,270000.0,G1,Winmart
MENU01140,Nước giặt xả thiên nhiên  MaxKleen  túi 2.2kg,150000.0,G1,Winmart
MENU01140,Nước giặt xả Maxkleen thiên nhiên 3.6kg,210000.0,G1,Winmart
MENU01140,Nước giặt Ariel  hương hoa oải hương túi 3.2kg,236500.0,G1,Winmart
MENU01140,Nước Giặt OMO Matic Comfort Cửa Trên Hương Hoa Hồng Ecuador 4.1KG,258000.0,G1,Winmart
MENU01140,"Nước giặt Comfort dưỡng vải thanh lịch  túi 3,6kg",195000.0,G1,Winmart
MENU01140,Nước giặt cửa trên WinMart Home giữ màu túi 1.8kg,95000.0,G1,Winmart
MENU01140,Nước giặt cửa trên WinMart Home giữ màu túi 3.5kg,179000.0,G1,Winmart
MENU01140,"Nước giặt cửa trên WinMart home hương nước hoa túi 1,8kg",105000.0,G1,Winmart
MENU01140,Nước giặt cửa trên WinMart Home hương nước hoa túi 3.5kg,193000.0,G1,Winmart
